This Agency Report was generated on 8/18/2020 3:00:44 PM by the:
Alaska Department of Fish and Game
Mark, Tag, and Age Laboratory
dfg.dcf.cwtstaff@alaska.gov
(907) 465-3483
PO BOX 115526
Juneau, AK 99811-5526
 
Criteria for this report included:
"Years: 2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995"
"States: "
"Agencies: CDFO"
"Rearing codes: "
"Release Location: %%ROBERTSON%%"
"Release Site: %%%"
"Species codes: 410"
"Clip Status: "
"Tag Status codes: "
"Tag codes: "
"Source codes: "
"Gear codes: "
"Harvest codes: "
"Sampling Type codes: "
"StatWeek CWT: 1,54"
"Does NOT include records with null Status Week values"

Year,Survey Site,Sample,Head,Sampling Type Code,Source,Harvest,Gear Class,Date (CWT),Stat Week (CWT),Period,Region,Water Type Code,Quadrant,Seine Area,District,Sub-District,A-Stream / Canada Watershed,Species,Clip Status,Length,Length Type Code,Tag Code,Tag Status,Why Status-7 Code,Year Brood,State,Agency,Rearing Code,Location (Facility or Wild Stock),Site,Tag Ratio Type,Tag Ratio,Expansion Factor,Contribution,Year Release,Release Stage
"1998","PORT ALEXANDER","98080069","029611","R","COM PROP","TRAD","TROLL","7/11/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","846","01","182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","PORT ALEXANDER","98080068","029599","R","COM PROP","TRAD","TROLL","7/11/1998","28","4","1","S","NE",,"109",,,"CHIN","GOOD","765","01","182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","PELICAN","98010101","037682","R","COM PROP","TRAD","TROLL","8/23/1998","35","5","1","S","NW",,"113",,,"CHIN","GOOD","860","01","182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.94667","3.00855","1995","SMOLT",
"1998","KODIAK","98190252","098695","R","COM PROP","TRAD",,"7/24/1998","30",,"4","S","KD",,,,,"CHIN","GOOD",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98035028","039909","R","SPORT",,,"5/24/1998","22","1","1","S","NW",,"113","41",,"CHIN","GOOD","825","01","182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","SITKA","98035069","039936","R","SPORT",,,"5/31/1998","23","1","1","S","NW",,"113","41",,"CHIN","GOOD",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","SITKA","98031263","069299","S","COM PROP","TRAD","TROLL","9/4/1998","36","5","1","S","NW",,"189","30",,"CHIN","UNKNOWN",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98031406","123932","S","COM PROP","TRAD","TROLL","9/19/1998","38","5","1","S","NW",,"113","41",,"CHIN","UNKNOWN",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98030495","065881","S","COM PROP",,"TROLL","6/28/1998","27","4","1","S","NE",,,,,"CHIN","GOOD","796","01","182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98035046","039413","S","SPORT",,,"5/20/1998","21",,"1","S","NW",,"113","62",,"CHIN","QUESTIONABLE",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","DEEP CREEK","98DT5526","085457","S","SPORT",,,"6/2/1998","23",,"2","S","UC",,"244","70",,"CHIN","UNKNOWN",,,"182220","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","PETERSBURG","98050760","028702","R","COM PROP","TRAD","PURSE","8/9/1998","33","4","1","S","SW","SASO","104","40",,"CHIN","GOOD","840","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","6.71006","6.85097","1995","SMOLT",
"1998","ELFIN COVE","98020003","050501","R","COM PROP","SP TROLL","TROLL","6/9/1998","24","3","1","S","NW",,"114","21",,"CHIN","GOOD","780","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.90526","1.94527","1995","SMOLT",
"1998","SITKA","98030373","065720","R","COM PROP","SP TROLL","TROLL","6/15/1998","25","3","1","S","NE",,"109","10",,"CHIN","GOOD","889","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.54817","1.58068","1995","SMOLT",
"1998","SITKA","98030121","065058","R","COM PROP","TRAD","TROLL","4/10/1998","15","1","1","S","NW",,"113","41",,"CHIN","GOOD","774","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.93926","3.00098","1995","SMOLT",
"1998","SITKA","98030141","065111","R","COM PROP","TRAD","TROLL","4/14/1998","16","1","1","S","NW",,"113","41",,"CHIN","GOOD","800","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.93926","3.00098","1995","SMOLT",
"1998","CRAIG","98070066","043320","R","COM PROP","TRAD","TROLL","7/1/1998","27","4","1","S","SW",,"104","40",,"CHIN","GOOD","793","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","KETCHIKAN","98060106","005679","R","COM PROP","TRAD","TROLL","7/3/1998","27","4","1","S","SW",,,,,"CHIN","GOOD","814","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","CRAIG","98070059","043448","R","COM PROP","TRAD","TROLL","7/4/1998","27","4","1","S","SW",,"104","40",,"CHIN","GOOD","890","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","PETERSBURG","98050224","034218","R","COM PROP","TRAD","TROLL","7/5/1998","28","4","1","S","NW",,"113","45",,"CHIN","GOOD","835","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","EXCURSION INLET","98100012","051920","R","COM PROP","TRAD","TROLL","7/5/1998","28","4","1","S","NW",,,,,"CHIN","GOOD","880","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","PELICAN","98010013","037056","R","COM PROP","TRAD","TROLL","7/6/1998","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","847","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","PETERSBURG","98050258","024056","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NE",,"109",,,"CHIN","GOOD","772","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","PELICAN","98010023","037136","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NW",,"116",,,"CHIN","GOOD","793","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","SITKA","98030652","066811","R","COM PROP","TRAD","TROLL","7/8/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","881","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","SITKA","98031100","068917","R","COM PROP","TRAD","TROLL","8/21/1998","34","5","1","S","NW",,"113","41",,"CHIN","GOOD","813","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.94667","3.00855","1995","SMOLT",
"1998","KODIAK","98190096","097853","R","COM PROP","TRAD",,"6/27/1998","26",,"4","S","KD",,,,,"CHIN","GOOD",,,"182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98035111","063487","R","SPORT",,,"6/11/1998","24","1","1","S","NW",,"113","41",,"CHIN","GOOD","890","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","SITKA","98035104","039861","R","SPORT",,,"6/13/1998","24","1","1","S","NW",,"113","41",,"CHIN","GOOD","830","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","CRAIG","98075025","014626","R","SPORT",,,"7/12/1998","29","2","1","S","SW",,"104","40",,"CHIN","GOOD","882","01","182221","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","7.29304","7.44619","1995","SMOLT",
"1998","KODIAK","98190170","098468","R","COM PROP","TRAD","PURSE","7/14/1998","29","2","4","S","KD",,,,,"CHIN","GOOD",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","KODIAK","98190261","011151","R","COM PROP","TRAD","PURSE","7/29/1998","31","3","4","S","KD",,,,,"CHIN","GOOD",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98030443","065282","R","COM PROP","SP TROLL","TROLL","6/23/1998","26","3","1","S","NW",,"113","62",,"CHIN","GOOD","815","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.03945","2.08228","1995","SMOLT",
"1998","SITKA","98030094","079992","R","COM PROP","TRAD","TROLL","4/2/1998","14","1","1","S","NW",,"113","41",,"CHIN","GOOD","724","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.93926","3.00098","1995","SMOLT",
"1998","CRAIG","98070047","043441","R","COM PROP","TRAD","TROLL","7/1/1998","27","4","1","S","SW",,"104","40",,"CHIN","GOOD","843","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","SITKA","98030554","065425","R","COM PROP","TRAD","TROLL","7/3/1998","27","4","1","S","NW",,"113","45",,"CHIN","GOOD","791","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","KETCHIKAN","98060105","007618","R","COM PROP","TRAD","TROLL","7/3/1998","27","4","1","S","SW",,,,,"CHIN","GOOD","764","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","SITKA","98030594","065491","R","COM PROP","TRAD","TROLL","7/4/1998","27","4","1","S",,,,,,"CHIN","GOOD","807","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98030594","065481","R","COM PROP","TRAD","TROLL","7/4/1998","27","4","1","S",,,,,,"CHIN","GOOD","814","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","CRAIG","98070055","043400","R","COM PROP","TRAD","TROLL","7/5/1998","28","4","1","S","SW",,,,,"CHIN","GOOD","784","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","SITKA","98030600","055285","R","COM PROP","TRAD","TROLL","7/6/1998","28","4","1","S","NW",,"113",,,"CHIN","GOOD","711","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","KETCHIKAN","98060118","005724","R","COM PROP","TRAD","TROLL","7/6/1998","28","4","1","S","SW",,,,,"CHIN","GOOD","818","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.60176","1.6354","1995","SMOLT",
"1998","HOONAH","98110050","040113","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","825","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","PELICAN","98010023","037127","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NW",,"116",,,"CHIN","GOOD","752","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","SITKA","98030652","066831","R","COM PROP","TRAD","TROLL","7/8/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","736","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","PORT ALEXANDER","98080055","029548","R","COM PROP","TRAD","TROLL","7/8/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","773","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","SITKA","98030652","066826","R","COM PROP","TRAD","TROLL","7/8/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","840","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","SITKA","98030629","065638","R","COM PROP","TRAD","TROLL","7/8/1998","28","4","1","S","NW",,"113","41",,"CHIN","GOOD","893","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","PORT ALEXANDER","98080058","029556","R","COM PROP","TRAD","TROLL","7/9/1998","28","4","1","S","NE",,"109","10",,"CHIN","GOOD","823","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","PETERSBURG","98050278","025510","R","COM PROP","TRAD","TROLL","7/9/1998","28","4","1","S","NE",,"109",,,"CHIN","GOOD","847","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","1.89744","1.93729","1995","SMOLT",
"1998","YAKUTAT","98140017","045316","R","COM PROP","TRAD","TROLL","7/11/1998","28","4","1","S","NW",,"156",,,"CHIN","GOOD","800","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.75383","2.81166","1995","SMOLT",
"1998","PELICAN","98010107","037723","R","COM PROP","TRAD","TROLL","8/24/1998","35","5","1","S","NW",,,,,"CHIN","GOOD","827","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","2.94667","3.00855","1995","SMOLT",
"1998","SITKA","98035061","039930","R","SPORT",,,"5/30/1998","22","1","1","S","NW",,"113","41",,"CHIN","UNKNOWN",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","SITKA","98035097","039806","R","SPORT",,,"6/12/1998","24","1","1","S","NW",,"113","41",,"CHIN","GOOD","740","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","4.11568","4.20211","1995","SMOLT",
"1998","CRAIG","98075040","014650","R","SPORT",,,"8/2/1998","32","2","1","S","SW",,"104","40",,"CHIN","GOOD","857","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021","7.29304","7.44619","1995","SMOLT",
"1998","SITKA","98031209","123572","S","COM PROP","TRAD","TROLL","8/30/1998","36","5","1","S","NW",,"113","91",,"CHIN","UNKNOWN",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98030495","065878","S","COM PROP",,"TROLL","6/28/1998","27","4","1","S","NE",,,,,"CHIN","GOOD","774","01","182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98035123","039433","S","SPORT",,,"6/15/1998","25",,"1","S","NW",,"113","45",,"CHIN","QUESTIONABLE",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","SITKA","98035423","039380","S","SPORT",,,"6/21/1998","26",,"1","S","NW",,"113","61",,"CHIN","UNKNOWN",,,"182222","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.021",,,"1995","SMOLT",
"1998","KODIAK","98190217","098682","R","COM PROP","TRAD","PURSE","7/21/1998","30","3","4","S","KD",,"253","31",,"CHIN","GOOD",,,"182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","3.54545","3.59154","1995","SMOLT",
"1998","KODIAK","98190223","098687","R","COM PROP","TRAD","PURSE","7/21/1998","30","3","4","S","KD",,"254",,,"CHIN","GOOD",,,"182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","4.09677","4.15003","1995","SMOLT",
"1998","KODIAK","98190224","098688","R","COM PROP","TRAD","PURSE","7/23/1998","30","3","4","S","KD",,"253",,,"CHIN","GOOD",,,"182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","3.54545","3.59154","1995","SMOLT",
"1998","SITKA","98030282","065202","R","COM PROP","SP TROLL","TROLL","6/9/1998","24","3","1","S","NW",,"113","01",,"CHIN","GOOD","870","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","1.35756","1.37521","1995","SMOLT",
"1998","SITKA","98030424","065251","R","COM PROP","SP TROLL","TROLL","6/20/1998","25","3","1","S","NW",,"113","35",,"CHIN","GOOD","838","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75494","2.79075","1995","SMOLT",
"1998","SITKA","98030472","065314","R","COM PROP","SP TROLL","TROLL","6/23/1998","26","3","1","S","NE",,"109","10",,"CHIN","GOOD","815","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","1.54817","1.5683","1995","SMOLT",
"1998","PETERSBURG","98050151","033906","R","COM PROP","SP TROLL","TROLL","6/25/1998","26","3","1","S","NE",,"109","51",,"CHIN","GOOD","780","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","1.98703","2.01286","1995","SMOLT",
"1998","EXCURSION INLET","98100012","051917","R","COM PROP","TRAD","TROLL","7/5/1998","28","4","1","S","NW",,,,,"CHIN","GOOD","770","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75383","2.78963","1995","SMOLT",
"1998","EXCURSION INLET","98100012","051921","R","COM PROP","TRAD","TROLL","7/5/1998","28","4","1","S","NW",,,,,"CHIN","GOOD","800","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75383","2.78963","1995","SMOLT",
"1998","PETERSBURG","98050254","034235","R","COM PROP","TRAD","TROLL","7/6/1998","28","4","1","S","NW",,"113",,,"CHIN","GOOD","802","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75383","2.78963","1995","SMOLT",
"1998","PETERSBURG","98050250","025066","R","COM PROP","TRAD","TROLL","7/6/1998","28","4","1","S",,,,,,"CHIN","GOOD","857","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013",,,"1995","SMOLT",
"1998","HOONAH","98110050","040119","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NW",,"113","91",,"CHIN","GOOD","785","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75383","2.78963","1995","SMOLT",
"1998","PELICAN","98010023","037126","R","COM PROP","TRAD","TROLL","7/7/1998","28","4","1","S","NW",,"116",,,"CHIN","GOOD","802","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.75383","2.78963","1995","SMOLT",
"1998","SITKA","98030721","066671","R","COM PROP","TRAD","TROLL","7/12/1998","29","4","1","S","NE",,"109","10",,"CHIN","GOOD","820","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","1.89744","1.92211","1995","SMOLT",
"1998","SITKA","98030721","066688","R","COM PROP","TRAD","TROLL","7/12/1998","29","4","1","S","NE",,"109","10",,"CHIN","GOOD","820","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","1.89744","1.92211","1995","SMOLT",
"1998","SITKA","98031093","068536","R","COM PROP","TRAD","TROLL","8/22/1998","34","5","1","S","NW",,"113","45",,"CHIN","GOOD","805","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031158","069051","R","COM PROP","TRAD","TROLL","8/25/1998","35","5","1","S","NW",,"154",,,"CHIN","GOOD","823","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031158","069057","R","COM PROP","TRAD","TROLL","8/25/1998","35","5","1","S","NW",,"154",,,"CHIN","GOOD","833","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031236","123683","R","COM PROP","TRAD","TROLL","9/3/1998","36","5","1","S","NW",,"113","41",,"CHIN","GOOD","838","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031226","069138","R","COM PROP","TRAD","TROLL","9/3/1998","36","5","1","S","NW",,"113","91",,"CHIN","GOOD","821","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031269","125244","R","COM PROP","TRAD","TROLL","9/7/1998","37","5","1","S","NW",,,,,"CHIN","GOOD","907","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","2.94667","2.98498","1995","SMOLT",
"1998","SITKA","98031485","056779","R","COM PROP","TRAD","TROLL","11/11/1998","46","6","1","S","NW",,"113","41",,"CHIN","GOOD","816","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","4.15284","4.20683","1995","SMOLT",
"1998","SITKA","98031487","056791","R","COM PROP","TRAD","TROLL","11/14/1998","46","6","1","S","NW",,"113","41",,"CHIN","GOOD","821","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","4.15284","4.20683","1995","SMOLT",
"1998","SITKA","98031496","068070","R","COM PROP","TRAD","TROLL","11/23/1998","48","6","1","S","NW",,"113","41",,"CHIN","GOOD","814","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","4.15284","4.20683","1995","SMOLT",
"1998","KODIAK","98190115","097874","R","COM PROP","TRAD",,"6/27/1998","26",,"4","S","KD",,"253",,,"CHIN","GOOD",,,"182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013",,,"1995","SMOLT",
"1998","SITKA","98035037","039853","R","SPORT",,,"5/30/1998","22","1","1","S","NW",,"113","41",,"CHIN","GOOD","820","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","4.11568","4.16918","1995","SMOLT",
"1998","KETCHIKAN","98065016","009156","R","SPORT",,,"6/6/1998","23","1","1","S","SE",,"101","27",,"CHIN","GOOD","901","01","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013","6.91602","7.00593","1995","SMOLT",
"1998","HOMER","98185592","071691","R","SPORT",,,"7/11/1998","28","2","2","S","LC",,"241","11",,"CHIN","GOOD","765","02","182223","OK",,"1994","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.013",,,"1995","SMOLT",
