This Agency Report was generated on 8/18/2020 8:23:41 AM by the:
Alaska Department of Fish and Game
Mark, Tag, and Age Laboratory
dfg.dcf.cwtstaff@alaska.gov
(907) 465-3483
PO BOX 115526
Juneau, AK 99811-5526
 
Criteria for this report included:
"Years: 2019"
"States: BC"
"Agencies: CDFO"
"Rearing codes: H"
"Release Location: %%ROBERTSON%%"
"Release Site: %%%"
"Species codes: 410"
"Clip Status: "
"Tag Status codes: "
"Tag codes: "
"Source codes: "
"Gear codes: "
"Harvest codes: "
"Sampling Type codes: "
"StatWeek CWT: 1,54"
"Does NOT include records with null Status Week values"

Year,Survey Site,Sample,Head,Sampling Type Code,Source,Harvest,Gear Class,Date (CWT),Stat Week (CWT),Period,Region,Water Type Code,Quadrant,Seine Area,District,Sub-District,A-Stream / Canada Watershed,Species,Clip Status,Length,Length Type Code,Tag Code,Tag Status,Why Status-7 Code,Year Brood,State,Agency,Rearing Code,Location (Facility or Wild Stock),Site,Tag Ratio Type,Tag Ratio,Expansion Factor,Contribution,Year Release,Release Stage
"2019","SITKA","19036722","761056","R","COM PROP","SP TROLL","TROLL","6/20/2019","25","3","1","S","NW",,"113","41",,"CHIN","GOOD","860","02","183398","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.498","1.40088","17.5082","2015","SMOLT",
"2019","CRAIG","19076321","765809","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SW",,"152",,,"CHIN","GOOD","840","02","183398","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.498","2.16366","27.04142","2015","SMOLT",
"2019","EXCURSION INLET","19100056","559678","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","NW","SA13","113","95",,"CHIN","GOOD","785","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","5.13043","35.02032","2016","SMOLT",
"2019","KETCHIKAN","19066548","770916","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","715","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.16168","21.58163","2016","SMOLT",
"2019","YAKUTAT","19146052","325338","R","COM PROP","SP TROLL","TROLL","5/27/2019","22","2","1","S","NW",,"183","10",,"CHIN","GOOD","720","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.04783","7.15249","2016","SMOLT",
"2019","CRAIG","19076223","765557","R","COM PROP","SP TROLL","TROLL","6/5/2019","23","3","1","S","SW",,"103","50",,"CHIN","GOOD","755","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.173","8.0069","2016","SMOLT",
"2019","CRAIG","19076229","765559","R","COM PROP","SP TROLL","TROLL","6/5/2019","23","3","1","S","SW",,"103","50",,"CHIN","GOOD","700","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.173","8.0069","2016","SMOLT",
"2019","SITKA","19036450","776401","R","COM PROP","SP TROLL","TROLL","6/7/2019","23","3","1","S","NW",,"113","62",,"CHIN","GOOD","680","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.33855","9.13694","2016","SMOLT",
"2019","SITKA","19036800","776162","R","COM PROP","SP TROLL","TROLL","6/25/2019","26","3","1","S","NW",,"113","62",,"CHIN","GOOD","775","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.33855","9.13694","2016","SMOLT",
"2019","SITKA","19036801","773644","R","COM PROP","SP TROLL","TROLL","6/25/2019","26","3","1","S","NW",,"113","01",,"CHIN","GOOD","695","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.30811","8.92916","2016","SMOLT",
"2019","SITKA","19036845","776165","R","COM PROP","SP TROLL","TROLL","6/25/2019","26","3","1","S","NW",,"113","62",,"CHIN","GOOD","740","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.33855","9.13694","2016","SMOLT",
"2019","CRAIG","19076031","766833","R","COM PROP","TRAD","TROLL","1/28/2019","5","1","1","S","SE",,"105","10",,"CHIN","GOOD","730","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.68627","11.51048","2016","SMOLT",
"2019","SITKA","19036090","775114","R","COM PROP","TRAD","TROLL","2/11/2019","7","1","1","S","NW",,"113","41",,"CHIN","GOOD","685","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.2234","22.00293","2016","SMOLT",
"2019","SITKA","19036142","775125","R","COM PROP","TRAD","TROLL","3/3/2019","10","1","1","S","NW",,"113","41",,"CHIN","GOOD","645","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.2234","22.00293","2016","SMOLT",
"2019","CRAIG","19076090","766888","R","COM PROP","TRAD","TROLL","3/12/2019","11","1","1","S","SE",,"105","10",,"CHIN","GOOD","690","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.68627","11.51048","2016","SMOLT",
"2019","SITKA","19036918","775944","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"113","22",,"CHIN","GOOD","690","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.07418","20.98435","2016","SMOLT",
"2019","SITKA","19036918","775945","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"113","22",,"CHIN","GOOD","690","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.07418","20.98435","2016","SMOLT",
"2019","SITKA","19036952","760300","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S",,,,,,"CHIN","GOOD","660","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826",,,"2016","SMOLT",
"2019","KETCHIKAN","19066311","770318","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","635","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.63644","11.17034","2016","SMOLT",
"2019","KETCHIKAN","19066311","770194","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","790","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.63644","11.17034","2016","SMOLT",
"2019","CRAIG","19076320","765803","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SW",,"152",,,"CHIN","GOOD","715","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","2.16366","14.76914","2016","SMOLT",
"2019","SITKA","19037009","774610","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","685","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.07418","20.98435","2016","SMOLT",
"2019","CRAIG","19076577","766931","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"152",,,"CHIN","GOOD","830","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.95234","13.32667","2016","SMOLT",
"2019","SITKA","19037585","780306","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","NW",,"154",,,"CHIN","GOOD","690","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.79858","25.92911","2016","SMOLT",
"2019","SITKA","19038143","778202","R","COM PROP","TRAD","TROLL","10/22/2019","43","6","1","S","NW",,"113","41",,"CHIN","GOOD","680","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.99442","13.61391","2016","SMOLT",
"2019","SITKA","19038200","778245","R","COM PROP","TRAD","TROLL","11/3/2019","45","6","1","S","NW",,"113","41",,"CHIN","GOOD","660","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.99442","13.61391","2016","SMOLT",
"2019","SITKA","19031168","763604","R","SPORT",,,"5/23/2019","21",,"1","S","NW",,"113","41",,"CHIN","GOOD","700","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","3.99052","27.23929","2016","SMOLT",
"2019","SITKA","19031068","763801","R","SPORT",,,"5/25/2019","21",,"1","S","NW",,"113","45",,"CHIN","NOT CLIPPED","670","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","ELECTRONIC","6.826",,,"2016","SMOLT",
"2019","SITKA","19031120","734075","R","SPORT",,,"5/26/2019","22",,"1","S","NW",,"113","62",,"CHIN","GOOD","730","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1","6.826","2016","SMOLT",
"2019","ELFIN COVE","19021007","561560","R","SPORT",,,"5/26/2019","22",,"1","S","NW",,"113","91",,"CHIN","NOT CLIPPED","655","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","ELECTRONIC","6.826",,,"2016","SMOLT",
"2019","SITKA","19031472","757522","R","SPORT",,,"6/13/2019","24",,"1","S","NW",,"113","45",,"CHIN","NOT CLIPPED","670","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","ELECTRONIC","6.826",,,"2016","SMOLT",
"2019","CRAIG","19071201","735991","R","SPORT",,,"6/19/2019","25",,"1","S","SW",,"104","40",,"CHIN","GOOD","720","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1","6.826","2016","SMOLT",
"2019","CRAIG","19071356","764229","R","SPORT",,,"6/30/2019","27",,"1","S","SW",,"104","40",,"CHIN","GOOD","740","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.02395","6.98948","2016","SMOLT",
"2019","SITKA","19031523","733189","R","SPORT",,,"7/4/2019","27",,"1","S","NW",,"113","45",,"CHIN","GOOD","770","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","4.23373","28.89944","2016","SMOLT",
"2019","CRAIG","19071508","735873","R","SPORT",,,"7/11/2019","28",,"1","S","SW",,"104","40",,"CHIN","GOOD","720","02","183473","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","6.826","1.00302","6.84661","2016","SMOLT",
"2019","SITKA","19036794","776156","R","COM PROP","TERM","DRIFT","6/24/2019","26",,"1","S","NW",,"113","38",,"CHIN","QUESTIONABLE","735","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.2485","16.66498","2016","SMOLT",
"2019","KETCHIKAN","19066498","770755","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","690","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.16168","42.2021","2016","SMOLT",
"2019","KETCHIKAN","19066535","770783","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","805","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.16168","42.2021","2016","SMOLT",
"2019","KETCHIKAN","19066548","770936","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","800","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.16168","42.2021","2016","SMOLT",
"2019","KETCHIKAN","19066540","770685","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","760","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.16168","42.2021","2016","SMOLT",
"2019","KETCHIKAN","19066535","770792","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","750","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.16168","42.2021","2016","SMOLT",
"2019","SITKA","19036287","775149","R","COM PROP","SP TROLL","TROLL","5/21/2019","21","2","1","S","NW",,"113","41",,"CHIN","GOOD","675","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.39252","18.58736","2016","SMOLT",
"2019","CRAIG","19076173","765534","R","COM PROP","SP TROLL","TROLL","5/22/2019","21","2","1","S","SW",,"103","50",,"CHIN","GOOD","735","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.27135","16.96998","2016","SMOLT",
"2019","CRAIG","19076230","765560","R","COM PROP","SP TROLL","TROLL","6/5/2019","23","3","1","S","SW",,"103","50",,"CHIN","GOOD","690","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.173","15.6572","2016","SMOLT",
"2019","SITKA","19036450","776404","R","COM PROP","SP TROLL","TROLL","6/7/2019","23","3","1","S","NW",,"113","62",,"CHIN","GOOD","670","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.33855","17.86697","2016","SMOLT",
"2019","SITKA","19036736","776436","R","COM PROP","SP TROLL","TROLL","6/21/2019","25","3","1","S","NW",,"113","41",,"CHIN","GOOD","670","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.40088","18.69895","2016","SMOLT",
"2019","SITKA","19036164","774764","R","COM PROP","TRAD","TROLL","3/5/2019","10","1","1","S",,,,,,"CHIN","GOOD","780","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348",,,"2016","SMOLT",
"2019","SITKA","19036949","760253","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","NW",,"113","11",,"CHIN","GOOD","700","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.07418","41.03415","2016","SMOLT",
"2019","KETCHIKAN","19066311","770198","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","715","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.63644","21.8432","2016","SMOLT",
"2019","SITKA","19036963","761094","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","45",,"CHIN","GOOD","640","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.07418","41.03415","2016","SMOLT",
"2019","SITKA","19037023","763314","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","41",,"CHIN","GOOD","680","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.07418","41.03415","2016","SMOLT",
"2019","HOONAH","19110009","663412","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"116","11",,"CHIN","GOOD","725","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.07418","41.03415","2016","SMOLT",
"2019","CRAIG","19076322","765823","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SW",,"152",,,"CHIN","GOOD","680","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","2.16366","28.88053","2016","SMOLT",
"2019","SITKA","19037587","780311","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","NW",,"154",,,"CHIN","GOOD","705","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","3.79858","50.70345","2016","SMOLT",
"2019","SITKA","19038088","778069","R","COM PROP","TRAD","TROLL","10/13/2019","42","6","1","S","NW",,"113","41",,"CHIN","GOOD","710","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.99442","26.62152","2016","SMOLT",
"2019","PETERSBURG","19056567","783541","R","COM PROP","TRAD","TROLL","10/14/2019","42","6","1","S","NE",,"110","16",,"CHIN","GOOD","710","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.49279","19.92576","2016","SMOLT",
"2019","KETCHIKAN","19061077","562727","R","SPORT",,,"6/14/2019","24",,"1","S","SE",,"101","45",,"CHIN","GOOD","730","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","2.22222","29.66219","2016","SMOLT",
"2019","CRAIG","19071266","764115","R","SPORT",,,"6/24/2019","26",,"1","S","SW",,"104","40",,"CHIN","GOOD","670","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1.02395","13.66768","2016","SMOLT",
"2019","SITKA","19031543","763641","R","SPORT",,,"7/6/2019","27",,"1","S","NW",,"113","31",,"CHIN","QUESTIONABLE","690","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","4.23373","56.51183","2016","SMOLT",
"2019","CRAIG","19071776","735880","R","SPORT",,,"7/23/2019","30",,"1","S","SW",,"104","40",,"CHIN","GOOD","710","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1","13.348","2016","SMOLT",
"2019","CRAIG","19072404","735674","R","SPORT",,,"8/20/2019","34",,"1","S","SW",,"103","70",,"CHIN","GOOD","740","02","183474","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.348","1","13.348","2016","SMOLT",
"2019","KETCHIKAN","19066481","770462","R","COM PROP","TRAD","PURSE","7/25/2019","30","3","1","S","SW","SASO","103","70",,"CHIN","GOOD","740","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066505","770764","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","780","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066488","770274","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","10",,"CHIN","GOOD","755","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066488","770273","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","10",,"CHIN","QUESTIONABLE","790","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066548","770903","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","760","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066548","770918","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","760","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","KETCHIKAN","19066548","770914","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","730","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.16168","41.99027","2016","SMOLT",
"2019","SITKA","19036190","774772","R","COM PROP","SP TROLL","TROLL","5/1/2019","18","2","1","S","NW",,"113","41",,"CHIN","GOOD","640","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.39252","18.49406","2016","SMOLT",
"2019","SITKA","19036244","763257","R","COM PROP","SP TROLL","TROLL","5/16/2019","20","2","1","S","NW",,"113","30",,"CHIN","GOOD","670","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.41637","18.81081","2016","SMOLT",
"2019","SITKA","19036302","774786","R","COM PROP","SP TROLL","TROLL","5/26/2019","22","2","1","S","NW",,"113","41",,"CHIN","GOOD","725","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.39252","18.49406","2016","SMOLT",
"2019","SITKA","19036313","763279","R","COM PROP","SP TROLL","TROLL","5/28/2019","22","2","1","S","NW",,"113","41",,"CHIN","GOOD","720","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.39252","18.49406","2016","SMOLT",
"2019","CRAIG","19076201","765551","R","COM PROP","SP TROLL","TROLL","5/29/2019","22","2","1","S","SW",,"103","50",,"CHIN","GOOD","740","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.27135","16.8848","2016","SMOLT",
"2019","SITKA","19036322","763282","R","COM PROP","SP TROLL","TROLL","5/29/2019","22","2","1","S","NW",,"113","30",,"CHIN","GOOD","660","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.41637","18.81081","2016","SMOLT",
"2019","SITKA","19036333","775152","R","COM PROP","SP TROLL","TROLL","5/30/2019","22","2","1","S","NW",,"113","30",,"CHIN","GOOD","670","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.41637","18.81081","2016","SMOLT",
"2019","SITKA","19036328","761013","R","COM PROP","SP TROLL","TROLL","5/31/2019","22","2","1","S","NW",,"113","62",,"CHIN","GOOD","700","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.89759","25.20189","2016","SMOLT",
"2019","SITKA","19036482","775908","R","COM PROP","SP TROLL","TROLL","6/11/2019","24","3","1","S","NW",,"113","41",,"CHIN","GOOD","710","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.40088","18.60509","2016","SMOLT",
"2019","SITKA","19036777","773636","R","COM PROP","SP TROLL","TROLL","6/23/2019","26","3","1","S","NW",,"113","62",,"CHIN","GOOD","670","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.33855","17.77728","2016","SMOLT",
"2019","SITKA","19036787","760220","R","COM PROP","TERM","TROLL","6/24/2019","26","2","1","S","NW",,"113","33",,"CHIN","GOOD","700","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.55172","20.60839","2016","SMOLT",
"2019","SITKA","19036023","761171","R","COM PROP","TRAD","TROLL","1/18/2019","3","1","1","S","NW",,"113","41",,"CHIN","GOOD","625","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.2234","42.80998","2016","SMOLT",
"2019","CRAIG","19076082","766880","R","COM PROP","TRAD","TROLL","3/6/2019","10","1","1","S","NE",,"109","61",,"CHIN","GOOD","625","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.52094","20.1996","2016","SMOLT",
"2019","SITKA","19037054","776207","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"116","11",,"CHIN","GOOD","715","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.07418","40.82818","2016","SMOLT",
"2019","SITKA","19037023","763311","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","41",,"CHIN","GOOD","765","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.07418","40.82818","2016","SMOLT",
"2019","SITKA","19037006","779100","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,,,,"CHIN","GOOD","685","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","3.07418","40.82818","2016","SMOLT",
"2019","SITKA","19038103","778078","R","COM PROP","TRAD","TROLL","10/13/2019","42","6","1","S","NW",,"113","41",,"CHIN","GOOD","665","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","1.99442","26.48789","2016","SMOLT",
"2019","SITKA","19031514","763639","R","SPORT",,,"6/30/2019","27",,"1","S","NW",,"113","41",,"CHIN","GOOD","760","02","183475","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.281","4.23373","56.22817","2016","SMOLT",
